1.0560807325267811e+04	8.8149672160406808e+03	7.6905509756616775e+03	1.1166046018295738e+04	7.0829773161236881e+03	4.5575648859907269e+03	1.3524184890344424e+04	5.8991994283166714e+03	9.8247213559594966e+03	1.1878097765831753e+04	1.1635281146071400e+04	6.5975210921980797e+03	5.3051039198412564e+03	8.1167307192639819e+03	1.7512480721327897e+03	6.4612481470440725e+03	4.9433751076611952e+03	1.9350858298296862e+04	6.0926602187268245e+03	8.1812552122774923e+03	6.4070415789825165e+03	6.4917749312170708e+03	7.0340335312214193e+03	6.4006054584531612e+03	9.0594608615675643e+03	8.9212319339458300e+03	9.2767150134830881e+03	1.2515332879272602e+04	6.2222704883740553e+03	7.2415231351024304e+03
7.1964794770697717e+03	5.9459530523816420e+03	3.4927343706865213e+03	3.4373907277524104e+03	4.6196546440425091e+03	3.5215304722014798e+03	8.4016317490441597e+03	3.2029383802645052e+03	8.0688033490930065e+03	1.1034153625171561e+04	4.5097073745254256e+03	6.1154671819556297e+03	3.6583642081643557e+03	5.4674144616890362e+03	1.4350089141597114e+03	6.1229312856816268e+03	1.4327866337178284e+03	7.6760199397588676e+03	6.0779735068965665e+03	5.9209282036378299e+03	4.4852916157041918e+03	3.0425329382552336e+03	6.0302567049196050e+03	5.5664294033731130e+03	6.4371183383737589e+03	6.1010932914174973e+03	6.9485072150825727e+03	3.3883875227215667e+03	4.8948988931092963e+03	6.5625661609579911e+03
5.5752716834613520e+03	1.8041715955224045e+03	2.0105953282070091e+03	7.5024256326494015e+02	2.2974172879451553e+03	2.9527150216606424e+03	4.7985886213393142e+03	7.2984117299041009e+02	5.2713492719285978e+03	4.5728596389355389e+03	1.2615835446104466e+03	2.5863436493524332e+03	3.2035657733296093e+03	5.3499736947499168e+03	1.2035274691991908e+03	4.8688527995973964e+03	1.0025674588740558e+03	6.4276362060339907e+03	1.7941119641812843e+03	4.4369353624095938e+03	2.5529981342474075e+03	2.3213237960534580e+03	3.2281956300006304e+03	5.4847363214308152e+03	1.0072886568101135e+03	2.4865694056676257e+03	3.2202684469711658e+03	3.0418645273435450e+03	2.1377977114077785e+03	2.5500266170894665e+03
1.2766863284870706e+03	3.6547794686938869e+02	1.4942962619881928e+02	2.6718258821283962e+02	4.0895650835663992e+02	2.1184856285078558e+03	2.6510910409890239e+03	4.9033682865001765e+02	4.7685533277866853e+02	1.6496866657193123e+03	5.9301082985000539e+02	7.6407466053667576e+02	1.7579326617689330e+03	2.2607631486031642e+03	1.1272101433922553e+03	1.5139388782541864e+03	6.2950249436571949e+02	3.4056742901560019e+03	3.9012620197816432e+02	1.4030523842725775e+03	7.7999353735684326e+02	8.3810398509504057e+02	9.5097276142260398e+02	2.0677736764846604e+03	5.7827585498817689e+02	1.0994321592700198e+03	8.1104208676747294e+02	1.3612010564081429e+03	9.0165309608617190e+02	1.5568702887491240e+03
1.0090076069714933e+03	2.4093594797143760e+02	1.2996046716763249e+02	6.1724954422196333e+01	1.2959255005410978e+02	9.8363312486920768e+02	5.4293953967680773e+02	2.5180191706869937e+02	1.1956958552720243e+02	6.6056799843549061e+02	4.8196094818111533e+02	2.8786124143763845e+02	1.0222920172462827e+03	1.4564719570197431e+03	8.4994603185860615e+02	4.5558467787819109e+02	5.2859907279396566e+02	1.2787378806821816e+03	2.1607690426260115e+02	7.0315551611851970e+02	3.3599398954065418e+02	2.1931010510379519e+02	5.2878754705274832e+02	1.1159889576285859e+03	4.8441401040503661e+02	4.9004891204096748e+02	5.1905943241582145e+02	6.2632875364290430e+02	8.1686032180220627e+02	4.7164965359430971e+02
6.2711137417215514e+02	1.5583325739278644e+02	1.2484430236018670e+02	1.0000000000000000e-08	9.5242610294648330e+01	2.5995311481453791e+02	1.4137005629582109e+02	1.2862442143771295e+02	2.2199744533182866e+01	2.4653054280732567e+02	2.3909289916194803e+02	1.8159040715393712e+02	5.2698646317439352e+02	8.1948319513969818e+02	2.2812730644146177e+02	3.2616665871527539e+02	3.9127810092507571e+02	5.7539995206860931e+02	1.3619679492585055e+02	1.7752713165404930e+02	1.4599662808396124e+02	8.2405078050527209e+01	4.1355393324524039e+02	6.5945277226352846e+02	4.4052723223265002e+02	1.0000000000000000e-08	4.3210536432507661e+02	3.1653869503701799e+02	3.0262519047326350e+02	1.9308759949156365e+02
1.0389901159642613e+02	9.3332788471671847e+01	1.1850796116927950e+02	1.0000000000000000e-08	9.2227624287158960e+01	9.3322618621019501e+01	1.0000000000000000e-08	1.0568940175419675e+02	1.0000000000000000e-08	1.2473655403587509e+02	4.0908182561175863e+01	1.3866951714985134e+02	1.2699976618275741e+01	1.3969817341518137e+02	8.1810816331231763e+01	1.1995175817632662e+02	1.9725234536700009e+02	1.7176475276686506e+02	1.0000000000000000e-08	1.6147939483951677e+02	1.0000000000000000e-08	5.3647578445355521e+01	1.0000000000000000e-08	2.8197629675111330e+02	1.0000000000000000e-08	1.0000000000000000e-08	2.9383043058563817e+02	6.0882463639675279e+00	1.6533808253048619e+02	8.6434049055048945e+01
1.0000000000000000e-08	3.6119864131050690e+01	3.4031394474904573e+01	1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08	7.7074157942985948e+01	1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08	4.6988496132337332e+01	1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08	1.1828552928737054e+02	1.0000000000000000e-08	3.7572016089107819e+01	1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08	8.2772956336257721e+01	4.7678375864719328e+01
1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08	3.5940121674425654e+01	1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08
1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08	1.0000000000000000e-08
